"id","name","user_name","user_stars","comment_time","comment_location","content","score","url","is_use"
"142","永不消逝的电波","麦子24XUf",,"7/9/2021","上海站","因为台风取消了演出。大麦及时通知并自动退票退款。服务棒棒哒。又买了10月份的演出票，期待ing","0.938219","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"143","永不消逝的电波","麦子",,"7/9/2021","石家庄站","这部舞剧值得多看几遍，这是我第二次看电波，依旧觉得好看，尤其是渔光曲片段，太美了~","0.99999","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"144","永不消逝的电波","麦麦1234567",,"6/9/2021","石家庄站","非常好看，盲买的A卡，几次控制不住的感动，有机会二刷","0.999985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"145","永不消逝的电波","麦子2fxec",,"6/9/2021","石家庄站","敬畏 震撼 朱姐yyds","0.996519","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"147","永不消逝的电波","叶点儿",,"6/9/2021","石家庄站","演员的身段、韵律确实很美，舞台气氛烘托到极致，值得一看","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"148","永不消逝的电波","silly8",,"5/9/2021","石家庄站","我都二刷了…等这部剧等了一年多了…看一次哭一次…太震撼心灵了。背景设计，音乐设计，还有敬业的演员们，完美呈现了一场精神盛宴。太爱了。我的女神朱洁静跳的太好了，每个角色的演员都演的活灵活现，虽然只有音乐和舞蹈，全程没有一句台词，但是他们用舞台生动了演绎了每一个场景故事。","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"150","永不消逝的电波","麦子10DZE",,"5/9/2021","广州站","非常棒，不枉我一个武汉人打飞的到广州来看","0.999951","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"151","永不消逝的电波","麦子0fz4W",,"5/9/2021","石家庄站","现场超级震撼，无声舞蹈看到感动流泪，看到了超级期待的旗袍舞，满足了！","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"152","永不消逝的电波","麦子04sKT",,"5/9/2021","石家庄站","盗摄和入场后走动太多了，甚至有人开闪光灯录像，在旁边人实在忍不住了的提醒下才关闭。除此之外电波本身非常棒，剧情明了，调度优秀，舞美效果高级，朱洁静、王佳俊两位主演实在亮眼。如果还有机会看电波，下次想坐一楼前排。","0.999721","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"153","永不消逝的电波","Z-Xu",,"5/9/2021","石家庄站","长河无声奔去，为爱与信念永存","0.999698","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"155","永不消逝的电波","Sumfdel",,"5/9/2021","石家庄站","演员们的舞蹈真的很厉害，整场给我的感觉就是无声胜有声，虽然一言不发，但凭表演和配乐就可以看到一个完整的故事。剧中有些片段我不太能看懂（大概是因为欣赏水平有限），不过并不影响对整部剧的观感。总之这部舞剧超过我预想的精彩！","0.999981","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"156","永不消逝的电波","Yukihof",,"5/9/2021","石家庄站","《永不消逝的电波》真的值得。舞美太绝了，灯光和音乐跟剧情衔接紧密，演员的舞蹈和表演即使没有台词也能紧跟剧情，看完热泪盈眶，真的很想二刷","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"157","永不消逝的电波","麦子2fbdF",,"5/9/2021","石家庄站","今天是首刷《永不消逝的电波》，观后感觉整体都非常不错，舞台和演员表现的都很美，“无声胜有声”，下半场带入感超级强，把我整个人都带入了场景中，唯一有点后悔的是没有买VIP座位，感觉离舞台更近一些，会观赏感更强，下次如果有幸能再次相遇，一定会买VIP座位。","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"158","永不消逝的电波","麦子",,"10/9/2021","石家庄站","有幸能在石家庄大剧院观看到如此水准的舞剧，感觉太棒了，这份情绪价值我感觉够自己享受好一段时光?","0.999969","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"160","永不消逝的电波","田宇S",,"8/9/2021","石家庄站","非常好，很期待的。","0.999913","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"161","永不消逝的电波","麦子06qtA",,"7/9/2021","上海站","第一次看舞剧，没想到演员是一句话不说的?整个舞蹈的表现力真的很强！无声胜有声！主角夫妇跳舞的那一段就感觉虽然时局动荡，但好在他们还有信仰和爱，他们对自由的渴望，还有坚定的信仰都很令我感动?，真滴棒！","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"162","永不消逝的电波","叉子饿了",,"7/9/2021","石家庄站","有被震撼到，第一次看舞剧，担心自己会不会读不懂肢体语言，看不懂剧情，实际上主线剧情还是看得很清楚的，演员的努力和优秀深深打动了我，一到情感高潮的时候就会跟着剧情落泪，是很优秀的作品了。 唯一的问题就是观众拍摄的太多啦，哈哈，可能大家都希望自己在以后的日子里能够不断回味吧～","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"163","永不消逝的电波","麦子0bnrV",,"7/9/2021","石家庄站","有机会也许会看很多遍，很感动，很有感触！","0.999988","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"164","永不消逝的电波","三九天",,"7/9/2021","上海站","这出戏等了好久，终于买到票了.融叙事抒情音乐舞蹈于一体，舞蹈是我见过最一流的，感谢","0.999926","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"168","永不消逝的电波","七七留香",,"10/9/2021","石家庄站","很震撼，很感动，因为是舞剧，完全是无声的表演，但是情感非常强烈","0.999989","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"170","永不消逝的电波","ADDDON",,"10/9/2021","上海站","很好的剧场感受。舞台设计和舞蹈演员的表现力都非常棒。","0.999952","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"171","永不消逝的电波","黄秋莹",,"10/9/2021","佛山站","非常值得一看！","0.999926","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"172","永不消逝的电波","麦子1cJW0",,"14/9/2021","南京站","舞蹈非常整齐专业，节奏把握极佳","0.999969","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"174","永不消逝的电波","许忆南",,"13/9/2021","上海站","故事讲述没跟上……舞剧差在了剧上","0.0004002","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"176","永不消逝的电波","袁伟邦",,"11/9/2021","南京站","红色经典很感人，海派舞剧很细腻，久久回味中……","0.999971","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"177","永不消逝的电波","麦子",,"11/9/2021","天津站","啊太震撼啦，经典被演绎出来了 氛围感十足 啊","0.999979","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"178","永不消逝的电波","麦子",,"10/9/2021","石家庄站","好！","0.984073","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"179","永不消逝的电波","云帆8N",,"10/9/2021","石家庄站","很好看啦，演员都超级棒的","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"182","永不消逝的电波","半夏icon",,"14/9/2021","上海站","太棒了！哭了！还想再看！","0.999987","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"183","永不消逝的电波","张旭超Icon",,"14/9/2021","石家庄站","舞蹈演员太棒了，肢体语言和舞蹈表现力让整部剧充满了情绪和想象空间，在我心里这是真正的艺术表现形式之一，推荐！","0.999986","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"184","永不消逝的电波","eureka7766",,"14/9/2021","上海站","舞美超棒的！视听盛宴","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"185","永不消逝的电波","天魔小咪",,"14/9/2021","上海站","第一次体验，感觉很不一样，挺好的","0.999869","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"187","永不消逝的电波","请别跟我抢票",,"21/9/2021","石家庄站","太牛了太牛了 音乐灯光舞蹈还有演员全部都很厉害 剧情线也很清晰 时代背景让这部剧沉重而严肃 通过剧组人员的努力让大家知道了这个伟大的故事 致敬为祖国发展做出巨大贡献的人 盗摄的有点多 赶紧管管 影响观感","0.999976","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"188","永不消逝的电波","旋转的雨伞",,"19/9/2021","上海站","超出想象的好看的舞剧","0.99995","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"189","永不消逝的电波","清泉619",,"19/9/2021","上海站","很棒的舞剧，不一样的红色文化熏陶。只是美琪的舞台有些老了，会有影响到观看体验。","0.999966","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"190","永不消逝的电波","温柔而强大的麦子",,"19/9/2021","上海站","很棒的演出！","0.999991","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"192","永不消逝的电波","不饱饱",,"18/9/2021","上海站","真的很棒！朱洁静和王佳俊的组合yyds！小裁缝牺牲的那一幕满场唏嘘～整个剧的情节很紧凑，虽然没有一句台词，但通过音乐和舞蹈的变化，讲述了李侠和兰芬从假情侣到真夫妻的相知相守，也完整的叙述了大家耳熟能详的“永不消逝的电波”真的很棒！","0.999989","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"193","永不消逝的电波","布丁布朗尼",,"17/9/2021","上海站","极富感染力的舞蹈，让人沉浸其中，为之动容。现场看到朱洁静老师的晨光曲，何其有幸！","0.999991","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"194","永不消逝的电波","麦子2fwY6",,"16/9/2021","石家庄站","后悔了 后悔没有买到第一排","0.00367938","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"195","永不消逝的电波","许啊",,"15/9/2021","上海站","第一次看舞剧 ","0.985504","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"197","永不消逝的电波","麦子",,"25/9/2021","成都站","当之无愧，前后三刷了，双子星的代表作，有许多需要理论家总结的经验","0.995211","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"198","永不消逝的电波","yoshiaol",,"24/9/2021","上海站","电波yyds","0.546675","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"199","永不消逝的电波","Jiao0h",,"9/10/2021","上海站","期待已久的常驻，真良心之作","0.993642","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"200","永不消逝的电波","麦子019CY",,"9/10/2021","上海站","整场哭了n次，看完很震撼，后悔没有多看几场，下次有机会一定看看朱姐的卡","0.999959","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"201","永不消逝的电波","麦子",,"8/10/2021","成都站","非常棒值得观看，很好看，还想复刷一遍～","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"202","永不消逝的电波","麦子6KGtR",,"8/10/2021","珠海站","完美无瑕，必看的革命史诗级舞剧","0.999955","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"203","永不消逝的电波","麦子",,"7/10/2021","上海站","氛围极好，剧情紧凑，配乐契合，舞者表演满分。结尾有幸遇见返场，再次感谢各位老师的精彩演出","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"204","永不消逝的电波","丹丹8cH",,"6/10/2021","珠海站","小裁缝角色的舞感没得说，大爱","0.999969","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"205","永不消逝的电波","麦子",,"5/10/2021","上海站","因为春晚入坑 渔光曲和裁缝店的那段真的太美啦！整场看完真的震撼，被故事剧情感动到了，没有一句台词，却将情感表达的淋漓尽致，足以让人泪目。朱姐和佳俊气质和颜真的绝了 还会再二刷的！","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
